,index,Predicted
2149,2149,323.0162034258484
2150,2150,323.02632012086883
2151,2151,323.03643681588926
2152,2152,323.0465535109097
2153,2153,323.0566702059301
2154,2154,323.06678690095055
2155,2155,323.076903595971
2156,2156,323.0870202909914
2157,2157,323.09713698601183
2158,2158,323.10725368103226
2159,2159,323.1173703760527
2160,2160,323.1274870710731
2161,2161,323.13760376609355
2162,2162,323.147720461114
2163,2163,323.1578371561344
2164,2164,323.16795385115483
2165,2165,323.17807054617526
2166,2166,323.1881872411957
2167,2167,323.1983039362161
2168,2168,323.20842063123655
2169,2169,323.218537326257
2170,2170,323.2286540212774
2171,2171,323.23877071629784
2172,2172,323.24888741131826
2173,2173,323.2590041063387
2174,2174,323.2691208013591
2175,2175,323.27923749637955
2176,2176,323.2893541914
2177,2177,323.2994708864204
2178,2178,323.30958758144084
2179,2179,323.31970427646127
2180,2180,323.32982097148175
2181,2181,323.3399376665022
2182,2182,323.3500543615226
2183,2183,323.36017105654304
2184,2184,323.37028775156347
2185,2185,323.3804044465839
2186,2186,323.3905211416043
2187,2187,323.40063783662475
2188,2188,323.4107545316452
2189,2189,323.4208712266656
2190,2190,323.43098792168604
2191,2191,323.44110461670647
2192,2192,323.4512213117269
2193,2193,323.4613380067473
2194,2194,323.47145470176775
2195,2195,323.4815713967882
2196,2196,323.4916880918086
2197,2197,323.50180478682904
2198,2198,323.51192148184947
2199,2199,323.5220381768699
2200,2200,323.5321548718903
2201,2201,323.54227156691076
2202,2202,323.5523882619312
2203,2203,323.5625049569516
2204,2204,323.57262165197204
2205,2205,323.58273834699247
2206,2206,323.5928550420129
2207,2207,323.60297173703333
2208,2208,323.61308843205376
2209,2209,323.6232051270742
2210,2210,323.6333218220946
2211,2211,323.64343851711504
2212,2212,323.6535552121355
2213,2213,323.66367190715596
2214,2214,323.6737886021764
2215,2215,323.6839052971968
2216,2216,323.69402199221724
2217,2217,323.7041386872377
2218,2218,323.7142553822581
2219,2219,323.72437207727853
2220,2220,323.73448877229896
2221,2221,323.7446054673194
2222,2222,323.7547221623398
2223,2223,323.76483885736025
2224,2224,323.7749555523807
2225,2225,323.7850722474011
2226,2226,323.79518894242153
2227,2227,323.80530563744196
2228,2228,323.8154223324624
2229,2229,323.8255390274828
2230,2230,323.83565572250325
2231,2231,323.8457724175237
2232,2232,323.8558891125441
2233,2233,323.86600580756453
2234,2234,323.87612250258496
2235,2235,323.8862391976054
2236,2236,323.8963558926258
2237,2237,323.90647258764625
2238,2238,323.9165892826667
2239,2239,323.9267059776871
2240,2240,323.93682267270754
2241,2241,323.94693936772796
2242,2242,323.9570560627484
2243,2243,323.9671727577688
2244,2244,323.97728945278925
2245,2245,323.9874061478097
2246,2246,323.9975228428301
2247,2247,324.00763953785054
2248,2248,324.01775623287097
2249,2249,324.0278729278914
2250,2250,324.0379896229118
2251,2251,324.0481063179323
2252,2252,324.05822301295274
2253,2253,324.06833970797317
2254,2254,324.0784564029936
2255,2255,324.088573098014
2256,2256,324.09868979303445
2257,2257,324.1088064880549
2258,2258,324.1189231830753
2259,2259,324.12903987809574
2260,2260,324.13915657311617
2261,2261,324.1492732681366
2262,2262,324.159389963157
2263,2263,324.16950665817745
2264,2264,324.1796233531979
2265,2265,324.1897400482183
2266,2266,324.19985674323874
2267,2267,324.20997343825917
2268,2268,324.2200901332796
2269,2269,324.2302068283
2270,2270,324.24032352332046
2271,2271,324.2504402183409
2272,2272,324.2605569133613
2273,2273,324.27067360838174
2274,2274,324.28079030340217
2275,2275,324.2909069984226
2276,2276,324.301023693443
2277,2277,324.31114038846346
2278,2278,324.3212570834839
2279,2279,324.3313737785043
2280,2280,324.34149047352474
2281,2281,324.3516071685452
2282,2282,324.3617238635656
2283,2283,324.37184055858603
2284,2284,324.3819572536065
2285,2285,324.39207394862694
2286,2286,324.4021906436474
2287,2287,324.4123073386678
2288,2288,324.42242403368823
2289,2289,324.43254072870866
2290,2290,324.4426574237291
2291,2291,324.4527741187495
2292,2292,324.46289081376995
2293,2293,324.4730075087904
2294,2294,324.4831242038108
2295,2295,324.49324089883123
2296,2296,324.50335759385166
2297,2297,324.5134742888721
2298,2298,324.5235909838925
2299,2299,324.53370767891295
2300,2300,324.5438243739334
2301,2301,324.5539410689538
2302,2302,324.56405776397423
2303,2303,324.57417445899466
2304,2304,324.5842911540151
2305,2305,324.5944078490355
2306,2306,324.60452454405595
2307,2307,324.6146412390764
2308,2308,324.6247579340968
2309,2309,324.63487462911723
2310,2310,324.64499132413766
2311,2311,324.6551080191581
2312,2312,324.6652247141785
2313,2313,324.67534140919895
2314,2314,324.6854581042194
2315,2315,324.6955747992398
2316,2316,324.70569149426024
2317,2317,324.71580818928066
2318,2318,324.7259248843011
2319,2319,324.7360415793215
2320,2320,324.74615827434195
2321,2321,324.7562749693624
2322,2322,324.76639166438287
